9.35	4.0231
457.3	3.44741
647.7	3.13453
793.05	2.77291
915.45	2.54652
1023.4	2.23112
1121.15	2.01255
1211.25	1.86203
1295.4	1.62457
1373.6	1.46699
1447.55	1.32817
1518.95	1.31252
1586.1	1.20774
1650.7	1.08575
1713.6	0.93704
1773.1	0.85421
1831.75	0.89371
1887.85	0.83358
1943.1	0.70517
1995.8	0.5874
2047.65	0.6795
2098.65	0.58113
2147.95	0.53096
2196.4	0.49559
2243.15	0.56414
2289.9	0.42128
2334.95	0.45328
2379.15	0.40183
2423.35	0.48335
2465.85	0.40952
2508.35	0.33366
2550	0.32335
