g_fit,E_fit_exp,E_fit_avg,Grad Gs/cm,Intensity a.u.,Grad T/m,Normalized Intensity
6.508768537074149,0.776221568659432,0.7777472006205227,,,,
6.559683366733467,0.7733655164906887,0.7747999960039096,,,,
6.610598196392786,0.770500292853043,0.7718446919371552,,,,
6.661513026052105,0.7676261368158739,0.7688815451413425,,,,
6.712427855711423,0.7647432871026909,0.7659108114680783,,,,
6.763342685370742,0.7618519820569958,0.7629327458616398,,,,
6.814257515030061,0.7589524596084002,0.7599476023216427,,,,
6.8651723446893795,0.7560449572390122,0.7569556338662321,,,,
6.916087174348698,0.753129711950091,0.7539570924958079,,,,
6.967002004008017,0.7502069602289817,0.7509522291572853,,,,
7.017916833667335,0.7472769380163337,0.7479412937089024,,,,
7.0688316633266535,0.7443398806736087,0.7449245348855746,,,,
7.119746492985972,0.7413960229508869,0.7419022002648071,,,,
7.170661322645291,0.7384455989549732,0.7388745362331649,,,,
7.22157615230461,0.735488842117813,0.7358417879533111,,,,
7.272490981963928,0.7325259851652204,0.7328041993316131,,,,
7.323405811623247,0.729557260085927,0.7297620129863254,,,,
7.374320641282566,0.7265828981009541,0.7267154702163487,,,,
7.425235470941884,0.723603129633315,0.7236648109705751,,,,
7.476150300601203,0.7206181842780528,0.7206102738178173,,,,
7.527065130260522,0.7176282907726179,0.7175520959173283,,,,
7.5779799599198405,0.7146336769675914,0.7144905129899163,,,,
7.628894789579159,0.7116345697977562,0.711425759289653,,,,
7.679809619238478,0.7086311952535258,0.7083580675761836,,,,
7.730724448897796,0.705623778352729,0.7052876690876365,,,,
7.7816392785571145,0.7026125431127604,0.7022147935141371,,,,
7.832554108216433,0.6995977125230983,0.6991396689719294,,,,
7.883468937875752,0.6965795085181927,0.6960625219781025,,,,
7.934383767535071,0.693558151950733,0.6929835774259274,,,,
7.985298597194389,0.6905338625652913,0.6899030585608052,,,,
8.036213426853708,0.6875068589723534,0.686821186956826,,,,
8.087128256513028,0.6844773586227344,0.6837381824939397,,,,
8.138043086172345,0.6814455777823877,0.6806542633357412,,,,
8.188957915831665,0.6784117315076049,0.6775696459078673,,,,
8.239872745490983,0.6753760336206176,0.6744845448770104,,,,
8.290787575150302,0.672338696685596,0.6713991731305408,,,,
8.34170240480962,0.6692999319850546,0.6683137417567482,,,,
8.39261723446894,0.6662599494966617,0.6652284600256902,,,,
8.443532064128258,0.6632189578704606,0.6621435353706572,,,,
8.494446893787577,0.6601771644065009,0.6590591733702464,,,,
8.545361723446895,0.6571347750328864,0.655975577731047,,,,
8.596276553106215,0.6540919942842376,0.652892950270932,,,,
8.647191382765532,0.651049025280575,0.6498114909029599,,,,
8.698106212424852,0.6480060697066228,0.6467313976198801,,,,
8.74902104208417,0.6449633277915362,0.6436528664792418,,,,
8.799935871743488,0.641920998289053,0.6405760915891056,,,,
8.850850701402807,0.6388792784580726,0.6375012650943513,,,,
8.901765531062125,0.6358383640436636,0.6344285771635858,,,,
8.952680360721445,0.6327984492584988,0.6313582159766418,,,,
9.003595190380763,0.6297597267647252,0.6282903677126689,,,,
9.054510020040082,0.6267223876562625,0.6252252165388119,,,,
9.1054248496994,0.6236866214415371,0.6221629445994742,,,,
9.15633967935872,0.6206526160266488,0.6191037320061613,,,,
9.207254509018037,0.6176205576989751,0.616047756827903,,,,
9.258169338677357,0.6145906311112077,0.6129951950822494,,,,
9.309084168336675,0.6115630192658283,0.6099462207268351,,,,
9.359998997995994,0.6085379035000197,0.6069010056515117,,,,
9.410913827655312,0.6055154634710144,0.6038597196710396,,,,
9.461828657314632,0.6024958771418796,0.6008225305183386,,,,
9.51274348697395,0.5994793207677409,0.5977896038382903,,,,
9.563658316633267,0.596465968882443,0.5947611031820889,,,,
9.614573146292587,0.5934559942856452,0.5917371900021345,,,,
9.665487975951905,0.5904495680303579,0.5887180236474666,,,,
9.716402805611224,0.5874468594109112,0.5857037613597271,,,,
9.767317635270542,0.5844480359513622,0.5826945582696558,,,,
9.818232464929862,0.5814532633943366,0.5796905673941045,,,,
9.86914729458918,0.5784627056903042,0.5766919396335702,,,,
9.9200621242485,0.5754765249872891,0.5736988237702406,,,,
9.970976953907817,0.5724948816210117,0.5707113664665435,,,,
10.021891783567137,0.5695179341054624,0.5677297122641973,,,,
10.072806613226454,0.5665458391239055,0.564754003583756,,,,
10.123721442885774,0.5635787515203129,0.5617843807246421,,,,
10.174636272545092,0.5606168242912237,0.5588209818656612,,,,
10.225551102204411,0.5576602085780316,0.5558639430659933,,,,
10.27646593186373,0.5547090536596955,0.5529133982666528,,,,
10.327380761523047,0.5517635069458731,0.5499694792924116,,,,
10.378295591182367,0.5488237139704757,0.5470323158541812,,,,
10.429210420841684,0.545889818385642,0.544102035551842,,,,
10.480125250501004,0.5429619619561266,0.5411787638775176,,,,
10.531040080160322,0.5400402845541065,0.5382626242192863,,,,
10.581954909819641,0.537124924154398,0.535353737865323,,,,
10.63286973947896,0.5342160168300842,0.5324522240084633,,,,
10.683784569138279,0.5313136967485494,0.5295581997511845,,,,
10.734699398797597,0.5284180961679205,0.5266717801109984,,,,
10.785614228456916,0.5255293454339088,0.5237930780262419,,,,
10.836529058116234,0.5226475729770543,0.5209222043622688,,,,
10.887443887775554,0.5197729053103634,0.5180592679180258,,,,
10.938358717434872,0.5169054670273447,0.5152043754330122,,,,
10.98927354709419,0.5140453808004337,0.5123576315946126,,,,
11.040188376753509,0.511192767379806,0.5095191390457978,,,,
11.091103206412827,0.5083477455925764,0.5066889983931843,,,,
11.142018036072146,0.5055104323423791,0.5038673082154472,,,,
11.192932865731464,0.502680942609327,0.5010541650720792,,,,
11.243847695390784,0.4998593894503456,0.4982496635124846,,,,
11.294762525050102,0.4970458839998799,0.495453896085408,,,,
11.345677354709421,0.4942405354709688,0.49266695334868366,,,,
11.396592184368739,0.4914434511566843,0.4898889238793019,,,,
11.447507014028059,0.48865473643193147,0.4871198942837836,,,,
11.498421843687376,0.4858744947556077,0.4843599492088577,,,,
11.549336673346696,0.48310282767311286,0.48160917135243103,,,,
11.600251503006014,0.4803398348192116,0.4788676414748453,,,,
